player_name,country,team,total_rounds,kd,rating,game
Siphi,United States,Valor Esports,604,0.84,0.87,Valorant
WeakAim,Turkey,KAĞITSPOR Espor,323,1.26,1.1,Valorant
Kanpeki,United States,Akrew,1256,1.21,1.2,Valorant
BL1TZ,Australia,Chiefs,18370,1.13,1.09,CSGO
Little Sw,Brazil,Mix das lendas,470,1.19,1.14,Valorant
JoshS,Philippines,ArkAngel,365,1.05,1.13,Valorant
killax,North Macedonia,Balkan Stars,607,1.0,0.99,Valorant
heart,United States,Solaire,351,0.8,0.78,Valorant
kequeq,North Macedonia,Balkan Stars,607,1.06,1.12,Valorant
Stokesy,Great Britain,muffin enjoyers one,824,0.95,0.96,Valorant
kalinka,Lithuania,HellRaisers,22891,1.01,1.01,CSGO
BerserX,Indonesia,BOOM Esports,912,1.16,1.07,Valorant
Dev,Canada,Kennesaw State University,1658,0.91,0.91,Valorant
Drea3er,China,New4,10063,0.96,0.97,CSGO
kongared,Thailand,MiTH,808,0.93,0.96,Valorant
stavros,Germany,PENTA,8961,0.92,0.94,CSGO
nandinh0,Brazil,OSGUGU,675,0.77,0.74,Valorant
cath,Canada,Dignitas fe,3977,1.15,1.12,CSGO
Ivy,Colombia,Skull Cracker Fem,438,1.37,1.32,Valorant
LDP,Belgium,PXL Esports,1224,0.92,0.99,Valorant
CHEHOL,Russia,DreamEaters,2657,0.82,0.87,CSGO
JonahP,Canada,Final Feature,6098,1.0,1.0,CSGO
KATERA,World,miramadura,402,0.72,0.75,Valorant
e1,Turkey,Space Soldiers,3487,0.98,0.98,CSGO
Kadoom,Thailand,Kill Some Day,1616,1.13,1.11,Valorant
Kristou,Denmark,AGF,8623,0.96,0.96,CSGO
noya,Hungary,Budapest Five,700,1.02,0.98,Valorant
Moosey,Malaysia,GermMy,794,1.14,1.12,Valorant
DEVIL,France,LDLC,16582,0.97,0.97,CSGO
LOGAN,France,LDLC,15692,0.97,0.96,CSGO
Navi,Canada,Celestial Aim,599,1.03,1.02,Valorant
Brekk,Colombia,MALA MÍA ESPORTS,576,1.08,0.93,Valorant
BlazeUlt,Malaysia,Zero Synergy,518,0.78,0.83,Valorant
ChAlalalala,Thailand,FULL SENSE,1108,1.25,1.05,Valorant
HenkkyG,Slovakia,eSuba,8336,0.98,0.98,CSGO
Timburr,United States,Pulsar,1146,0.92,0.97,Valorant
sean,United States,Boy Kissers,332,1.04,1.02,Valorant
Pellow,Great Britain,Motif Esports,836,1.15,1.11,Valorant
ROOMPA,Canada,Nightblood Gaming,916,0.92,0.9,Valorant
tecek,Poland,Izako Boars,9987,0.88,0.91,CSGO
Frosty,United States,Pittsburgh Knights,4008,0.86,0.8,Valorant
Jumpy,Sweden,Escape,4605,0.81,0.83,CSGO
Bobosaur,Singapore,BOOT-d[S],8801,0.95,0.95,CSGO
Suko,Ecuador,24K,345,0.58,0.64,Valorant
HaxZorus,Norway,MANGO,1020,0.94,0.96,Valorant
rdo44q,Brazil,Amigos do dyx,986,0.9,0.93,Valorant
Delpan,Sweden,Lemondogs,3996,1.05,1.04,CSGO
Rev0lv3r,Vietnam,Brimstone Gaming,313,0.7,0.71,Valorant
Delta9,United States,Levitate,3149,0.96,0.97,CSGO
leakk0 PROMESSA,Brazil,Exodia*,455,1.16,1.12,Valorant
qqGOD,Thailand,Team NKT,758,1.01,1.0,Valorant
Voltage,United States,The Quest,10848,1.08,1.01,CSGO
SenpaiMadara,Australia,Dynasty,3062,0.89,0.92,CSGO
Silenx,United States,Actually Homeless,1832,1.03,1.06,Valorant
shalom shady,Great Britain,Solo,451,0.88,0.91,Valorant
autumn,Australia,ORDER,353,1.09,0.96,Valorant
pao,Canada,Team 604,525,0.97,0.96,Valorant
eezy,Oceania,funcrew,421,0.77,0.83,Valorant
CTC,Brazil,NoOrgYet,1330,1.03,1.03,Valorant
GOD,Ukraine,mozzymembas,462,1.01,0.98,Valorant
Eso177,Bulgaria,UCAM Tokiers,399,1.01,0.95,Valorant
spaz,Belarus,Empire,6612,1.02,1.02,CSGO
Maikelele,Sweden,NoChance,28134,1.05,1.01,CSGO
kinqie,Russia,DreamEaters,16751,0.95,0.96,CSGO
KhanBigD,Thailand,Infinity Esports,1202,1.05,1.02,Valorant
DaY,Norway,Temp.no,2909,1.05,1.03,CSGO
KarriBob,United Arab Emirates,Risky,4414,0.92,0.91,CSGO
sianclavera,Turkey,Futbolist,748,1.04,1.0,Valorant
Zyphon,Thailand,Dukdik Esport,376,0.8,0.85,Valorant
Shiro,Indonesia,Onic Esports,849,1.04,0.98,Valorant
yepz,Brazil,Case,5453,0.93,0.93,CSGO
Shaypleh,Australia,Fuego,306,1.06,1.07,Valorant
Hydroxic,Canada,BaddiesOnVal,472,0.9,0.89,Valorant
JN3v1cEEEEdf,Turkey,ERZINCAN GAMINGxD,1934,1.0,0.96,Valorant
EpicoN,Kuwait,SAFE ZONE,1332,0.73,0.68,Valorant
Basinglah,Indonesia,Landak Tropis,354,1.16,1.05,Valorant
Kozok,Poland,kokpiT,473,1.01,1.06,Valorant
ISHIDA,Latin America,Polar Squad Esports,442,1.05,1.07,Valorant
smilefinger,Argentina,SCA Team,390,1.06,1.12,Valorant
zhar,Indonesia,DG Esports,3561,0.93,0.95,Valorant
SunPayus,Spain,Movistar Riders,4244,1.21,1.13,CSGO
Wenty,South Korea,Poggers,314,0.91,0.88,Valorant
Rebo,United States,Reformed,1250,1.01,1.0,Valorant
Puls3,United Kingdom,Endpoint,11572,1.01,0.99,CSGO
deigara,Argentina,9z Team,550,1.08,1.06,Valorant
maak,Norway,London Conspiracy,5866,0.96,0.97,CSGO
j3kie,Ukraine,Akuma,2983,1.0,1.01,CSGO
alain,Moldova,Team hz,407,1.0,0.91,Valorant
NDG,Philippines,BAUSTROYER,1470,1.13,1.12,Valorant
mSN,Brazil,Real Esports,699,0.76,0.76,Valorant
insom,Russia,Impossible,2911,0.87,0.9,CSGO
bite,United States,Big Frames,3499,0.88,0.9,CSGO
Nekron,United States,Fyg and friends,634,1.14,1.15,Valorant
Nara,Canada,Team Rocket,892,1.11,0.96,Valorant
KnightVoice,Poland,MANGO,1644,0.84,0.92,Valorant
Mount,Morocco,Solo,334,0.64,0.69,Valorant
xnfri ,Japan,NORTHEPTION,410,1.08,0.98,Valorant
intox,Canada,YFP Gaming,7320,1.07,1.07,Valorant
Klucher,Russia,Smile,344,0.89,0.88,Valorant
Icarisara,Canada,Resilience,594,0.76,0.75,Valorant
Folkslore,Indonesia,Team Pelarian,379,0.82,0.81,Valorant
Enjoy,United States,Zero Marksmen Black,2338,1.18,1.06,Valorant
slash,Thailand,Team JOBSO,329,1.16,1.08,Valorant
Morgausse,United States,Third Impact,3748,0.92,0.93,Valorant
Korsonix,United States,CLB,5620,1.17,0.99,Valorant
ThePrimerio,Turkey,Solo,548,1.16,1.12,Valorant
KORN,Norway,Epiphany Bolt,4855,0.91,0.94,CSGO
Edwiors,Turkey,3 Gün Yeter,381,0.98,0.95,Valorant
fel1x,Germany,ALTERNATE aTTaX,7551,0.92,0.94,CSGO
barce,Japan,SCARZ Absolute,6741,0.95,0.96,CSGO
Partodis,Bulgaria,Bojestvata,4392,0.94,0.94,CSGO
HUNDEN,Denmark,Tricked,41153,0.78,0.81,CSGO
Twista,Finland,RCTIC,9970,0.84,0.85,CSGO
ONLY,Turkey,Space Soldiers,3843,0.94,0.93,CSGO
minse,Russia,One Breath Gaming,666,1.1,0.98,Valorant
XELLOW,Romania,Nexus,23961,1.18,1.14,CSGO
astr0,Philippines,UCFC Esports,852,0.97,0.94,Valorant
Anq,Russia,VeselieVintovki,543,1.22,1.16,Valorant
pan1k,Australia,ooga booga,980,0.98,0.99,Valorant
R1x,Indonesia,Landak Tropis,354,1.06,1.05,Valorant
Alvar,Jordan,Team Falcons,952,1.26,1.16,Valorant
YESicaN,Vietnam,DivisionX Gaming,1990,1.21,1.08,Valorant
Sparker,Italy,Purple Team,316,1.28,1.19,Valorant
nelv1,Slovakia,Bald Wheelchair,354,1.04,0.98,Valorant
eleveN,Chile,Solo,409,0.97,0.91,Valorant
thief,United States,Gen.G Esports,1324,1.09,1.06,Valorant
perseverance,United States,Hugh Jass Construction,2004,1.06,1.04,Valorant
SoneSb,France,Ambush,3026,0.92,0.95,CSGO
Giles,Canada,Yasei,755,0.95,0.97,Valorant
juanflatroo,Albania,BLINK,9963,1.04,1.05,CSGO
Pix,Canada,Solo,303,0.97,1.04,Valorant
garnetS,Thailand,winnable,352,1.37,1.21,Valorant
Nay,Indonesia,Solo,345,1.09,1.11,Valorant
jonx,Turkey,Fenerbahçe Esports,515,1.01,1.01,Valorant
rdb,Indonesia,ESTEVANDOR,339,0.86,0.98,Valorant
sibe,Australia,Animal Squad,6530,0.86,0.89,CSGO
Rowancy,Mexico,Skull Cracker,793,0.9,0.94,Valorant
quix,Sweden,Lilmix,23654,0.91,0.93,CSGO
LucasVade,Chile,Buscando org latam sur,1068,0.97,0.98,Valorant
pad,Europe,IN THE MAKING,578,1.18,1.06,Valorant
Ro1f,Sweden,Young Ninjas,2840,0.88,0.89,CSGO
POACH,United States,Solo,1437,1.08,0.97,Valorant
b0ychild,Denmark,Alpha,3075,0.96,0.96,CSGO
tupperware,United States,LIGHT UP SKECHERS,1798,1.15,1.1,Valorant
Yvonne,China,EMP,6276,0.87,0.89,CSGO
Olivia,Thailand,No Brimstone,326,0.96,0.97,Valorant
chanel,Canada,EUPHORIA,456,0.93,0.94,Valorant
TESTINGSERVICE69,Canada,TideWater Esports,461,1.08,1.02,Valorant
jtr,New Zealand,Dynasty,3784,1.06,1.05,CSGO
Fit1nho,Spain,Giants Gaming,387,1.23,1.07,Valorant
B3Ar,China,NTER,499,0.81,0.9,Valorant
ANDREWCHL,Chile,Free Agents Team,358,1.61,1.33,Valorant
kzy,Germany,EURONICS,25078,0.95,0.94,CSGO
Rub3nix,Portugal,Imperio Multimedia,2694,0.8,0.83,CSGO
supra,Estonia,Gambit Youngsters,13473,1.01,1.0,CSGO
kressy,Germany,Sprout,27972,1.07,1.03,CSGO
cynic,United States,Triumph,10970,1.15,1.09,CSGO
dOBRIY,Belarus,GoodJob,5323,1.01,1.0,CSGO
imoRR,Turkey,Sangal,10444,1.03,1.05,CSGO
keiz,Brazil,Santos,3587,1.28,1.13,CSGO
innocent,Poland,Anonymo,42011,1.02,1.01,CSGO
zoon,Thailand,ZABB,548,0.93,0.87,Valorant
Sp1ke,Russia,FishkaVTom,552,1.2,1.09,Valorant
sheydos,Russia,M3 Champions,406,1.45,1.15,Valorant
styweN,Ecuador,Barcelona Esports,344,0.87,0.79,Valorant
Kiiyo,France,Project A,418,0.92,0.97,Valorant
EduCoz,Romania,Purple Team,316,0.9,0.89,Valorant
Ender,Brazil,Artemis,544,0.57,0.58,Valorant
chanse,United States,Kowareta,1157,1.03,1.0,Valorant
DEA,China,Night Wings Gaming,386,1.09,1.11,Valorant
malta,Australia,Renegades,23211,1.09,1.04,CSGO
try,Argentina,9z,4854,1.28,1.16,CSGO
SADZED,Belarus,GoodJob,6400,1.0,0.98,CSGO
Sharked,Canada,Yasei,729,0.88,0.9,Valorant
ANGE1,Ukraine,HellRaisers,45027,0.98,0.99,CSGO
KnightRider,India,God Particles,3084,1.23,1.15,Valorant
Dep,Japan,ZETA DIVISION,570,1.22,1.13,Valorant
tutehen,Argentina,Isurus,10650,0.96,0.94,CSGO
geeza,United States,Cloud9 Academy,1539,1.18,1.16,Valorant
mo,Canada,Team X,324,0.91,0.94,Valorant
Texta,Australia,Chiefs,15713,1.16,1.13,CSGO
stax,South Korea,DRX VS,544,1.24,1.1,Valorant
Halzvana,Turkey,Solo,322,0.92,0.98,Valorant
Sader,Canada,Tactical Throwers,307,1.06,1.04,Valorant
Elizabeth,Russia,noOrg,361,1.29,1.08,Valorant
ayaNq,India,GenNex Esports,1030,1.13,1.04,Valorant
Maka,France,LDLC,27999,1.1,1.06,CSGO
Severine,Indonesia,Onic Esports,849,0.88,0.87,Valorant
cLy,Germany,3DMAX,2756,1.26,1.18,CSGO
reatz,Poland,PRIDE,37757,1.03,1.01,CSGO
spacca,Brazil,FURIA,7469,1.0,0.96,CSGO
bearkun,United States,Actually Homeless,2187,1.15,1.05,Valorant
GrEEnY,India,eSamurai eSports,369,1.1,1.11,Valorant
Mikeyy,Europe,Victoire Gaming,310,1.49,1.3,Valorant
avez,Egypt,wafflemakers,408,1.04,1.14,Valorant
Twiksar,Russia,Space Jam,4448,0.92,0.93,CSGO
BadLove,India,Reckoning Esports,928,1.12,1.09,Valorant
Jaskier,Europe,Adını Sen Koy,328,1.21,1.16,Valorant
Chubsta,United States,Hyperspace Dark,646,1.2,1.21,Valorant
NEKIZ,Brazil,paiN,19908,0.98,0.98,CSGO
Acerola,Vietnam,Fancy United Esports,995,1.16,1.08,Valorant
rindA,Korea,MVP Project,4999,1.0,0.98,CSGO
FocusedCorgi,Asia,Like A Gangster,840,1.09,1.09,Valorant
BaBaW,France,F9 Hetic,351,1.08,1.08,Valorant
xprt,United States,Nearest Airport,1241,1.1,1.02,Valorant
Subroza,Canada,TSM FTX,1398,1.12,1.08,Valorant
mist,United States,Omni Performance Gaming,793,0.88,0.99,Valorant
Mengquan,China,EDward Gaming,910,1.16,1.05,Valorant
Cactuzio,Morocco,Solo,577,1.4,1.26,Valorant
kENZ,Russia,Odium,472,1.07,1.21,Valorant
Mited,Colombia,Border Monsters,1160,1.29,1.29,Valorant
loord,Europe,de_prodigy,356,1.26,1.16,Valorant
ByHarry,Europe,LFO Kings,412,0.99,1.0,Valorant
LeoGOD,Brazil,C4,6383,1.02,1.0,CSGO
JohnOlsen,Thailand,Lucid Dream,5353,1.07,1.06,CSGO
G1DO,Netherlands,Defusekids,3688,0.94,0.93,CSGO
MetaL,Belgium,aAa,6419,0.91,0.92,CSGO
bang,United States,100 Thieves,1761,1.14,1.12,Valorant
Wolly,Poland,Reborn,373,1.14,1.09,Valorant
missharvey,Canada,CLG Red,3282,1.0,0.99,CSGO
2p Bullet,Brazil,lancheiras,358,0.9,0.92,Valorant
hiji,Russia,WINside,3735,1.03,1.01,CSGO
ronnie,Great Britain,TEAMMATES,466,0.63,0.58,Valorant
roseaufy,Indonesia,Persija Esports,837,0.91,0.89,Valorant
trunkZ,Canada,Archons,3069,0.9,0.91,Valorant
OneTapMachine,World,Black Velvet Gaming,528,1.06,1.1,Valorant
Polox,France,TheDice,5880,0.88,0.9,CSGO
Celin,Brazil,Largados e Pelados 2.0,880,1.01,0.95,Valorant
maektig,Sweden,AliGon,3787,1.01,1.0,CSGO
SileNt,United States,Swole Patrol,16235,0.93,0.94,CSGO
nGL,Belgium,Kahoot,513,0.98,1.01,Valorant
bnox,Poland,PACT,3097,0.93,0.94,CSGO
Omelette,Vietnam,TiAMAT,474,0.82,0.87,Valorant
Sf,France,Epsilon,4741,1.01,0.99,CSGO
Kardash,Argentina,mixchill,1048,1.14,1.05,Valorant
krudeN,Australia,Corvidae,7301,0.97,0.98,CSGO
highfisch,Germany,Solo,421,0.86,0.86,Valorant
zombs,United States,Sentinels,400,0.77,0.85,Valorant
Dorbs,Cambodia,YeakSa OJK,323,0.89,0.95,Valorant
DaFt,Vietnam,The Meaps,354,1.19,1.03,Valorant
DANK1NG,China,TYLOO,8099,1.24,1.16,CSGO
crush,Ukraine,pro100,19205,0.89,0.9,CSGO
igorlight,Russia,JiJieHao,3002,0.87,0.89,CSGO
snedker,Denmark,Tricked,7016,1.08,1.03,CSGO
Keltzium,Canada,Power Puff Gaming,366,1.04,1.06,Valorant
Tyler,United States,Solo,588,0.91,0.94,Valorant
dinkzj,Russia,Natus Vincere,785,1.01,0.9,Valorant
TOAO,Poland,Izako Boars,27564,0.95,0.94,CSGO
ALEKSANDAR,United States,Pack a Punch,887,1.18,1.08,Valorant
Extreme,Bulgaria,Solo,305,0.91,0.95,Valorant
SattyFPS,Canada,Hyperspace Dark,937,1.04,1.06,Valorant
kiRa,France,5ynerG,500,1.09,1.12,Valorant
Ori,Brazil,ex-Jaguares Female,1113,1.0,0.95,Valorant
Boo,Lithuania,LDN Utd,733,1.19,1.1,Valorant
PlesseN,Sweden,Galaxy Racer,29117,1.01,1.01,CSGO
Aree,China,Lynn Vision,4154,0.98,0.97,CSGO
LGOD,Indonesia,Team Frog,670,0.98,1.01,Valorant
litshii,Austria,Angry Titans,674,0.95,1.06,Valorant
Monu,Belgium,Defusekids,4516,0.89,0.9,CSGO
YAYAX,Europe,La Puenta,311,0.95,0.93,Valorant
MINISE,Poland,PACT,47820,1.02,1.01,CSGO
AlekS,Sweden,fnatic Academy,4605,0.97,0.98,CSGO
Sand,Egypt,Team RA'AD,629,1.23,1.05,Valorant
perelomslivki,Poland,mix321,1480,1.11,1.02,Valorant
ImBlue,Canada,DABABY,4410,1.1,1.15,Valorant
djay,Canada,Party Astronauts,15572,0.97,0.97,CSGO
ZER,Sweden,PAPERPLANES,3954,0.96,0.95,CSGO
hacj,Vietnam,Lipxitus,392,0.82,0.84,Valorant
Pancher,Ukraine,eXplosive,2752,0.86,0.89,CSGO
Zellsis,United States,Version1,1148,1.3,1.27,Valorant
oxygeN,Bulgaria,SKADE,13336,0.95,0.95,CSGO
Nexi,Philippines,Looking For Org PH,1410,1.0,0.98,Valorant
Awkua,United States,Kowareta,3358,0.95,0.93,Valorant
kingHaS,Great Britain,M4LIK,410,1.0,0.98,Valorant
cino,Turkey,FAWES,426,1.33,1.27,Valorant
lew,Great Britain,WHOLETTSAMMOPLAYJETT,672,0.95,0.96,Valorant
nin9,Mongolia,Renewal,8269,1.1,1.05,CSGO
ROUSIK,Czech Republic,Entropiq,536,0.9,0.92,Valorant
niki1,Bulgaria,FATE,25866,0.99,0.98,CSGO
Fearoth,France,Smoke Criminals,4867,1.05,1.02,CSGO
Katu,Poland,Solo,1108,1.13,1.1,Valorant
raedyn,Ukraine,Elevate,308,0.84,0.9,Valorant
Exequies,Philippines,KOMOREBI HEARTS,1689,0.87,0.93,Valorant
add3r,United States,Knights Academy,2569,1.03,0.97,Valorant
roxi,Germany,Guild X,812,1.13,0.99,Valorant
dem0n,Pakistan,Solo,356,0.89,0.89,Valorant
Uzi,Morocco,Solo,334,1.01,1.03,Valorant
Lex,United States,Moon Raccoons Black,1672,0.99,0.99,Valorant
BulGameR,Spain,Wygers,639,1.13,1.0,Valorant
neptune,United States,Rise,864,1.0,1.05,Valorant
Guepard,Peru,Supremacy,3137,0.97,0.97,CSGO
Kiro,Bangladesh,AG ESports CaliX,498,1.18,1.16,Valorant
ZerG,United States,Third Impact,2970,1.13,1.05,Valorant
Amaterasu,India,Entity,3044,0.95,0.96,CSGO
dexter,Australia,mousesports,22253,1.16,1.11,CSGO
n0tice,Poland,EC Brugge,3524,0.92,0.92,CSGO
stfN,Germany,ALTERNATE aTTaX,33754,1.06,1.03,CSGO
picky,United States,Bushido Boyz,4903,0.92,0.94,CSGO
Gaijin,Turkey,Solo,548,1.01,0.99,Valorant
Andersin,United States,Nearest Airport,1976,1.12,1.11,Valorant
Logic,Canada,Chicago Sirens,786,0.85,0.84,Valorant
Templ ,Ukraine,Trasko,3093,1.0,0.98,CSGO
dumau,Brazil,GODSENT,8000,1.18,1.1,CSGO
krg,Brazil,Bravos,3551,0.94,0.94,CSGO
1van,Malaysia,Kingsmen,538,0.94,0.96,Valorant
mAERS,Russia,TUKTOKEPbI,843,0.98,0.94,Valorant
F4INT,Germany,Peeposhy,378,0.92,0.99,Valorant
doto,Finland,ENCE,15903,1.0,0.99,CSGO
farewell,Turkey,Team Lixa,891,1.06,1.1,Valorant
Moestii,Belgium,PASCHKA,362,0.97,0.92,Valorant
moki,China,HegemonyPerson,4844,0.92,0.94,CSGO
scoobyxie,Ukraine,HellRaisers,6341,1.1,1.06,CSGO
Fuks,France,LDLC White,7246,0.89,0.9,CSGO
antG,Brazil,Gamelanders Purple,634,1.17,1.15,Valorant
lkaN,Europe,JUDGE2WORLD,350,0.84,0.94,Valorant
chop,United States,RBG,5832,0.95,0.95,CSGO
L0NER,United States,Solo,317,1.12,1.03,Valorant
fra,Brazil,Treinao do Fra,1502,0.99,0.91,Valorant
Youngmen,Europe,5BOT,336,1.01,1.05,Valorant
al0rante,Germany,MOUZ,729,1.1,1.14,Valorant
souzaseeds,France,F9 Hetic,351,1.29,1.13,Valorant
kelllky,Vietnam,$5 Chili's Gift Card,637,0.74,0.79,Valorant
El Patron,Russia,Preparation,5748,0.98,0.96,CSGO
Kh4nh3eo,Vietnam,Fear of God,1182,1.04,0.92,Valorant
Char,United States,CLG Academy,4458,0.94,0.96,CSGO
Sammo,Great Britain,Paperchaser,626,1.0,1.04,Valorant
latto,Brazil,GODSENT,5440,1.13,1.07,CSGO
Mauvaiz,Thailand,GamDaend,371,0.86,0.91,Valorant
Adverso,Chile,Leviatán Esports,516,1.04,1.0,Valorant
tahsiN,Germany,PENTA,15118,0.94,0.96,CSGO
w0dash,Europe,MAJTKOMAT,612,1.19,1.17,Valorant
Golden Boy,United States,Hidden Fang,1678,1.16,1.1,Valorant
leaf,United States,Chaos,6523,1.08,1.06,CSGO
flamie,Russia,Natus Vincere,39559,1.06,1.03,CSGO
kalth,Australia,SIN,3265,0.97,0.98,CSGO
krecker,Russia,YP,5882,0.96,0.96,CSGO
crow,Japan,ZETA DIVISION,570,1.03,0.86,Valorant
viz,United States,Triumph,5982,1.0,0.98,CSGO
yezhiqiu,China,All Gamers,528,0.83,0.83,Valorant
hypathor,Hong Kong,Oblivion Force,588,0.94,0.89,Valorant
Natchanga,Brazil,Jogan Adulto,302,1.09,0.96,Valorant
doubbbt,Poland,ECHO,679,0.98,1.0,Valorant
snirot,Palestine, Built By Gamers Academy,1209,1.22,1.13,Valorant
Kiuuuu,Hong Kong,Lightning,2484,0.91,0.92,Valorant
RpK,France,Vitality,39100,0.98,0.97,CSGO
Ninebody,China,KONE,849,1.24,1.2,Valorant
Bati,Portugal,H20,648,0.84,0.93,Valorant
amnesia,United States,CLG Red,580,0.99,0.97,Valorant
ofnu,New Zealand,Tainted Minds,21778,1.1,1.06,CSGO
Yokowow,Argentina,Durany,2563,0.96,0.98,CSGO
huynh,Canada,LiViD,6665,0.95,0.95,CSGO
Fer,Brazil,Valkirias Esports,1064,0.71,0.68,Valorant
michi,Poland,ESC,3639,0.99,0.98,CSGO
shiio,Germany,RIZON,324,1.03,0.92,Valorant
JinboongE,South Korea,HolyMolly,858,1.03,0.99,Valorant
Sliicyy,France,TENSTAR Nova,762,1.41,1.31,Valorant
BADGAL,Brazil,ex-Jaguares Female,1500,1.19,0.99,Valorant
Karus,Sweden,fnatic Academy,5399,0.93,0.95,CSGO
Rackem,Australia,Dynasty,3715,1.02,1.02,CSGO
seot,Sweden,Dame Time,594,0.99,0.98,Valorant
nawrot,Poland,AVEZ,15747,0.85,0.87,CSGO
LOMME,Denmark,North Academy,16172,0.95,0.94,CSGO
Shontaker,World,CLANCOMBI,303,0.84,0.93,Valorant
jhd,Australia,madlikewizards,2867,0.76,0.81,CSGO
SATURN,United States,Recon 5,2907,0.9,0.91,CSGO
ben1337,United States,Party Astronauts,18282,0.89,0.9,CSGO
taraN,Indonesia,Team Pelarian,379,1.05,1.03,Valorant
qw1,Turkey,Futbolist,1143,1.24,1.16,Valorant
corey,United States,Team 5upp,2796,1.27,1.19,Valorant
ten,Japan,ZETA DIVISION,570,1.06,1.05,Valorant
Dolph,Thailand,Quintuplet,358,1.23,1.25,Valorant
RILLA,Canada,Last Resistance,317,0.61,0.69,Valorant
ARGENT,Turkey,Karagumruk Esports,357,1.27,1.29,Valorant
randyySAVAGE,Canada,Solo,1459,1.13,1.06,Valorant
Mrleonan,Brazil,Agropesca Jacare,394,1.14,1.06,Valorant
VANITY,United Kingdom,Vexed,5331,0.94,0.95,CSGO
Zesbeew,Singapore,Nigma Galaxy,426,1.36,1.26,Valorant
PxL,Brazil,aimless,1004,0.85,0.88,Valorant
FANAT ROCKA,Russia,Unique,12150,1.06,1.02,CSGO
Killu,France,Valar Morghulis,569,1.4,1.16,Valorant
superhero,Morocco,Roh Elbas Gang,309,0.97,0.92,Valorant
Prti,Serbia,Diamant Esports,520,0.79,0.88,Valorant
Straxx,Australia,Masterminds,4123,0.86,0.88,CSGO
mag0o,Turkey,Royal Bandits,2876,0.83,0.85,CSGO
Ronnie,Vietnam,Trinity Five,442,1.08,1.05,Valorant
Euan,Great Britain,Solo,671,1.0,0.9,Valorant
dERZKIY,Belarus,K29,10481,0.95,0.95,CSGO
biank,China,Invictus Gaming Academy,682,0.94,0.93,Valorant
isak,Sweden,GamerLegion,9995,1.01,0.99,CSGO
WAT,Australia,MindFreak,780,0.96,0.93,Valorant
gotz,Australia,Legacy,4513,0.83,0.85,CSGO
MiGHTYMAX,United Kingdom,Endpoint,26684,0.9,0.9,CSGO
bruninej,Brazil,Solo,397,1.45,1.27,Valorant
malice666,Canada,The Mafia,727,1.08,1.12,Valorant
fame,Russia,K23,8454,1.09,1.06,CSGO
bld,Brazil,Yeah,8579,1.02,1.02,CSGO
sushiboys,Thailand,XERXIA,1057,1.01,0.9,Valorant
SoOn,France,CGN Esports,788,1.18,1.07,Valorant
it not han,United States,CLG Red,1562,1.12,1.04,Valorant
sibeastw0w,Russia,whydah,304,1.16,1.16,Valorant
alvin,Vietnam,Kowareta,388,0.89,0.89,Valorant
Ghoztie,Turkey,Team 90s,462,1.2,1.08,Valorant
snatchie,Poland,AGO,36521,1.08,1.06,CSGO
BerLIN,Taiwan,CBT Gaming,1934,0.95,0.97,Valorant
tarik,United States,CLG,37112,1.05,1.03,CSGO
Uzzziii,France,LDLC,6749,0.92,0.93,CSGO
JoJo,United States,Mythic,3276,0.9,0.93,CSGO
Meteor,South Korea,NORTHEPTION,410,1.23,1.24,Valorant
Bix,Great Britain,Solo,324,0.9,0.92,Valorant
KuuKai,Japan,Solo,463,0.98,0.95,Valorant
Toots,Canada,UGK Esports,594,0.75,0.81,Valorant
Lanerinno,Russia,furi+4,402,1.21,1.22,Valorant
BnTeT,Indonesia,TYLOO,25236,1.24,1.16,CSGO
NomSenpai,Vietnam,Unidentified Gaming,435,1.12,1.24,Valorant
Kino,Canada,ECAP,384,1.01,0.99,Valorant
alyssa,Thailand,Magnifique,1294,0.88,0.87,Valorant
Jerk,Canada,Reformed,6288,1.06,1.06,Valorant
Turismo,United States,iNTACT,2642,0.97,0.99,CSGO
REFORMEDGOBLIN,Europe,MAYO,682,0.98,1.01,Valorant
Ax1Le,Russia,Gambit,21427,1.16,1.1,CSGO
lu1sx,Brazil,doideira,317,0.76,0.76,Valorant
tweethy,Poland,megapaka,776,1.41,1.26,Valorant
Raind,Turkey,Peroxide,358,0.7,0.75,Valorant
REZ,Sweden,NIP,31447,1.05,1.03,CSGO
Nightmare,Canada,Sakura White,3966,0.78,0.85,Valorant
lyNxi,Sweden,Rebels Gaming,817,0.99,0.91,Valorant
loWel,Spain,Movistar Riders,26413,1.1,1.05,CSGO
ferg,Australia,Exile5,3385,0.76,0.8,CSGO
SkulL,Australia,Genuine,13333,0.9,0.92,CSGO
LunaFox,United States,Misfits Black,1490,1.06,1.16,Valorant
ARtgun,India,TFF,464,0.73,0.79,Valorant
dynamic,United States,T1,1111,1.13,1.07,Valorant
Near,Kuwait,Peek Advantage,1232,1.14,1.09,Valorant
bipo,Italy,Dsyre,688,1.2,1.16,Valorant
NEEX,Poland,Izako Boars,11195,1.08,1.05,CSGO
athxna,Canada,TSM FTX X,722,1.04,0.98,Valorant
kvzx,Philippines,Fractals,1820,1.18,1.16,Valorant
Emplissent,Canada,EDO TENSEI,468,0.84,0.84,Valorant
Boombl4,Russia,Natus Vincere,25865,0.99,0.98,CSGO
Spoon,Canada,UGK Esports,483,0.75,0.8,Valorant
